לייבמענטש מ ־ן	доверенный слуга; помощник, ассистент; секретарь; адъютант
לייבנטע וו ־ס	львица לייבסערדאַק מ ־עס זען לאַפּסערדאַק
לייבקאָליר מ	телесный цвет
לייבקנעכטשאַפט וו	крепостное право; крепостничество
לייג׀ן (געלייגט)	1. класть, положить; помещать, располагать; укладывать
לייגן דעם קאָפּ אויפן קישן	положить голову на подушку לייגן דעם/דאָס בוך אויף דער פּאָליצע положить/поместить книгу на полку
לייגן די ביכער אין אָרדענונג	уложить/ расположить книги в порядке
לייגן די קינדער שלאָפן	уложить детей (спать) 2.:
לייגן ביימער אין וואַלד	рубить/валить деревья в лесу; рубить/валить лес 3. ставить (приделывать, прикреплять)
לייגן זוילן	ставить подмётки
לייגן אַ לאַטע	поставить заплату 4. класть, откладывать (производить яйца); (о самках птиц тж.) нести
l לייגן זיך	1) ложиться; укладываться
לייגן זיך שלאָפן	ложиться (спать), укладываться спать 2) снести яйцо, снестись; класть/нести яйца, нестись
לייד, לייד וו =, ־ן	страдание; горе; мука, мучение; (нравственное тж.) терзание
אין ליידן און אין פריידן	в горе и в радости
ליידאַק מ ־עס (וו ..אַטשקע)	лодырь, бездельник, шалопай; негодяй, мерзавец לייד טאָ׀ן* אומפּ. (לייד געטאָן) דאט.:
עס טוט דאט. לייד (אז, וואָס)	кто-л. огорчается/сожалеет, что...
ליידיק א	1. пустой (ничем не заполненный)
אַ ליידיקע קעשענע	пустой карман
אַ ליידיק אָרט	пустое/незаполненное место, (свободное) пространство, промежуток, пробел לאָזן אַ ליידיק אָרט צווישן די שורות
[שורעס]	оставить пространство между строчками
מיט ליידיקן	с пустыми руками; несолоно хлебавши 2. свободный (не занятый работой, служебными обязанностями), праздный
גיי׀ן* ליידיק	бездельничать; ходить/ бродить/сидеть без дела, болтаться, слоняться; быть праздным; жить в праздности 3. свободный (никем или ничем не занятый), пустующий; порожний (свободный от груза); неиспользуемый, бездействующий
שטיי׀ן* ליידיק	1) пустовать 2) бездействовать, простаивать (о машинах и т. п.) ליידיק־גייער מ =, ־ס (וו ־ין, ־קע) 1. лодырь, бездельник; праздношатающийся 2. зевака, ротозей
ליידיק־גייעריי ז	бездель(ничань)е; праздность
ליידיקייט וו	пустота (свойство)
ליידן 1. ז	страдание, страдания לייד׀ן 2. (געליטן) страдать; терпеть (испытывать что-л. неприятное; подвергаться чему-л.); нести (подвергаться чему-л.)
ער האָט גענוג געליטן אין די יונגע יאָרן	он немало страдал/терпел в молодости
ליידן הונגער	терпеть голод
ליידן אַ מפּלה [מאפּאָלע]	терпеть поражение
ליידן היזק [העזעק]	терпеть/нести убыток
